
2017/06/16, 18:03:05, 41, 8, 18, 18, 0.06, 30.60, 148.67, 72.37, 25.44
2017/06/16, 18:03:06, 42, 8, 18, 18, 0.06, 35.60, 148.67, 72.37, 25.50
2017/06/16, 18:03:06, 43, 8, 18, 18, 0.06, 30.60, 143.07, 72.25, 25.44
2017/06/16, 18:03:07, 44, 8, 17, 17, 0.06, 28.28, 138.37, 72.37, 25.44
2017/06/16, 18:03:08, 45, 8, 17, 17, 0.06, 26.09, 138.37, 72.37, 25.44
2017/06/16, 18:03:08, 46, 8, 17, 17, 0.06, 30.60, 133.21, 72.25, 25.47
2017/06/16, 18:03:09, 47, 7, 16, 16, 0.06, 28.28, 128.27, 72.37, 25.47
2017/06/16, 18:03:09, 48, 7, 16, 16, 0.06, 26.09, 128.27, 72.37, 25.41
2017/06/16, 18:03:10, 49, 7, 16, 16, 0.06, 24.01, 124.11, 72.31, 25.47
2017/06/16, 18:03:11, 50, 7, 16, 16, 0.06, 24.01, 124.11, 72.37, 25.44
2017/06/16, 18:03:11, 51, 7, 16, 16, 0.06, 28.28, 120.11, 72.44, 25.44
2017/06/16, 18:03:12, 52, 7, 17, 17, 0.06, 24.01, 116.25, 72.37, 25.47
2017/06/16, 18:03:13, 53, 7, 17, 17, 0.06, 24.01, 116.25, 72.25, 25.44
2017/06/16, 18:03:13, 54, 7, 17, 17, 0.06, 24.01, 113.04, 72.25, 25.44
2017/06/16, 18:03:14, 55, 6, 16, 16, 0.06, 20.19, 109.43, 72.25, 25.44
2017/06/16, 18:03:14, 56, 6, 16, 16, 0.06, 22.04, 109.43, 72.25, 25.44
2017/06/16, 18:03:15, 57, 6, 16, 16, 0.06, 20.19, 106.42, 72.44, 25.44
2017/06/16, 18:03:16, 58, 8, 18, 18, 0.06, 22.04, 106.42, 72.31, 25.44
2017/06/16, 18:03:16, 59, 8, 18, 18, 0.06, 18.44, 103.51, 72.37, 25.44
2017/06/16, 18:03:17, 60, 8, 18, 18, 0.06, 16.79, 101.14, 72.25, 25.47
2017/06/16, 18:03:18, 61, 8, 18, 18, 0.06, 18.44, 101.14, 72.31, 25.44
2017/06/16, 18:03:18, 62, 8, 18, 18, 0.06, 20.19, 97.93, 72.31, 25.44
2017/06/16, 18:03:19, 63, 8, 18, 18, 0.06, 18.44, 96.14, 72.25, 25.44
2017/06/16, 18:03:19, 64, 7, 18, 18, 0.06, 16.79, 96.14, 72.19, 25.44
2017/06/16, 18:03:20, 65, 7, 18, 18, 0.06, 18.44, 93.51, 72.25, 25.41
2017/06/16, 18:03:21, 66, 7, 18, 18, 0.06, 16.79, 91.80, 72.31, 25.44
2017/06/16, 18:03:21, 67, 9, 18, 19, 0.06, 15.24, 91.80, 72.25, 25.44
2017/06/16, 18:03:22, 68, 9, 18, 19, 0.06, 16.79, 89.71, 72.31, 25.41
2017/06/16, 18:03:23, 69, 10, 18, 19, 0.06, 13.79, 89.71, 72.25, 25.44
2017/06/16, 18:03:23, 70, 10, 18, 19, 0.06, 16.79, 87.67, 72.19, 25.47
2017/06/16, 18:03:24, 71, 10, 18, 19, 0.06, 15.24, 86.06, 72.25, 25.44
2017/06/16, 18:03:25, 72, 10, 18, 19, 0.06, 12.44, 86.06, 72.25, 25.44
2017/06/16, 18:03:25, 73, 10, 18, 19, 0.06, 13.79, 84.49, 72.19, 25.44
2017/06/16, 18:03:26, 74, 10, 18, 19, 0.06, 15.24, 82.56, 72.31, 25.47
2017/06/16, 18:03:26, 75, 11, 18, 19, 0.06, 13.79, 82.56, 72.25, 25.47
2017/06/16, 18:03:27, 76, 11, 18, 19, 0.06, 15.24, 81.05, 72.19, 25.44
2017/06/16, 18:03:28, 77, 11, 18, 19, 0.06, 15.24, 81.05, 72.25, 25.41
2017/06/16, 18:03:28, 78, 12, 18, 19, 0.06, 12.44, 79.57, 72.19, 25.47
2017/06/16, 18:03:29, 79, 12, 18, 19, 0.06, 12.44, 78.84, 72.12, 25.41
2017/06/16, 18:03:30, 80, 12, 18, 19, 0.06, 11.17, 78.84, 72.25, 25.44
2017/06/16, 18:03:30, 81, 10, 18, 19, 0.06, 12.44, 77.39, 72.25, 25.44
2017/06/16, 18:03:31, 82, 10, 18, 19, 0.06, 13.79, 76.32, 72.31, 25.44
2017/06/16, 18:03:31, 83, 10, 18, 19, 0.06, 13.79, 76.32, 72.12, 25.44
2017/06/16, 18:03:32, 84, 10, 18, 19, 0.06, 12.44, 74.92, 72.25, 25.44
2017/06/16, 18:03:33, 85, 10, 18, 19, 0.06, 12.44, 74.92, 72.25, 25.47
2017/06/16, 18:03:33, 86, 10, 18, 19, 0.06, 11.17, 73.88, 72.19, 25.47
2017/06/16, 18:03:34, 87, 10, 18, 19, 0.06, 13.79, 73.20, 72.31, 25.44
2017/06/16, 18:03:35, 88, 10, 18, 19, 0.06, 12.44, 73.20, 72.25, 25.44
2017/06/16, 18:03:35, 89, 11, 18, 18, 0.06, 12.44, 72.19, 72.25, 25.41
2017/06/16, 18:03:36, 90, 11, 18, 18, 0.06, 11.17, 71.19, 72.25, 25.44
2017/06/16, 18:03:36, 91, 11, 18, 18, 0.06, 13.79, 71.19, 72.25, 25.44
2017/06/16, 18:03:37, 92, 11, 18, 18, 0.06, 13.79, 70.20, 72.25, 25.44
2017/06/16, 18:03:38, 93, 11, 18, 18, 0.06, 11.17, 70.20, 72.31, 25.41
2017/06/16, 18:03:38, 94, 11, 18, 18, 0.06, 11.17, 69.55, 72.19, 25.44
2017/06/16, 18:03:39, 95, 10, 18, 18, 0.07, 12.44, 68.58, 72.31, 25.44
2017/06/16, 18:03:40, 96, 10, 18, 18, 0.07, 9.99, 68.58, 72.25, 25.47
2017/06/16, 18:03:40, 97, 11, 18, 18, 0.07, 9.99, 67.62, 72.25, 25.44
2017/06/16, 18:03:41, 98, 11, 18, 18, 0.07, 11.17, 66.99, 72.25, 25.44
2017/06/16, 18:03:42, 99, 11, 18, 18, 0.07, 9.99, 66.99, 72.25, 25.44
2017/06/16, 18:03:42, 100, 12, 18, 18, 0.07, 11.17, 66.06, 72.25, 25.44
2017/06/16, 18:03:43, 101, 12, 18, 18, 0.07, 9.99, 65.75, 72.25, 25.44
2017/06/16, 18:03:43, 102, 12, 18, 18, 0.07, 9.99, 65.75, 72.12, 25.44
2017/06/16, 18:03:44, 103, 10, 18, 18, 0.07, 9.99, 64.83, 72.12, 25.41
2017/06/16, 18:03:45, 104, 10, 18, 18, 0.07, 9.99, 64.83, 72.25, 25.44
2017/06/16, 18:03:45, 105, 10, 18, 18, 0.07, 8.90, 64.22, 72.19, 25.47
2017/06/16, 18:03:46, 106, 8, 18, 21, 0.07, 11.17, 63.62, 72.25, 25.44
2017/06/16, 18:03:47, 107, 8, 18, 21, 0.07, 11.17, 63.62, 72.19, 25.44
2017/06/16, 18:03:47, 108, 8, 18, 21, 0.07, 9.99, 63.32, 72.12, 25.47
2017/06/16, 18:03:48, 109, 6, 16, 19, 0.07, 9.99, 62.72, 72.19, 25.44
2017/06/16, 18:03:48, 110, 6, 16, 19, 0.07, 9.99, 62.72, 72.19, 25.47
2017/06/16, 18:03:49, 111, 6, 15, 18, 0.07, 9.99, 62.13, 72.19, 25.44
2017/06/16, 18:03:50, 112, 6, 15, 18, 0.07, 9.99, 62.13, 72.25, 25.47
2017/06/16, 18:03:50, 113, 6, 15, 18, 0.07, 9.99, 61.55, 72.25, 25.47
2017/06/16, 18:03:51, 114, 7, 17, 20, 0.07, 8.90, 60.97, 72.19, 25.44
2017/06/16, 18:03:52, 115, 7, 17, 20, 0.07, 11.17, 60.97, 72.25, 25.47
2017/06/16, 18:03:52, 116, 7, 17, 20, 0.07, 7.89, 60.11, 72.19, 25.47
2017/06/16, 18:03:53, 117, 9, 17, 20, 0.07, 11.17, 60.11, 72.12, 25.50
2017/06/16, 18:03:53, 118, 9, 17, 20, 0.07, 8.90, 60.11, 72.12, 25.44
2017/06/16, 18:03:54, 119, 9, 17, 20, 0.07, 9.99, 59.82, 72.06, 25.47
2017/06/16, 18:03:55, 120, 9, 16, 17, 0.07, 9.99, 59.82, 72.25, 25.44
2017/06/16, 18:03:55, 121, 9, 16, 17, 0.07, 6.96, 58.97, 72.12, 25.44
2017/06/16, 18:03:56, 122, 9, 16, 17, 0.07, 8.90, 58.97, 72.19, 25.44
2017/06/16, 18:03:57, 123, 10, 17, 18, 0.07, 11.17, 58.97, 72.19, 25.44
2017/06/16, 18:03:57, 124, 10, 17, 18, 0.07, 7.89, 58.42, 72.19, 25.44
2017/06/16, 18:03:58, 125, 10, 17, 18, 0.07, 7.89, 58.14, 72.19, 25.44
2017/06/16, 18:03:59, 126, 9, 17, 17, 0.07, 11.17, 58.14, 72.12, 25.47
2017/06/16, 18:03:59, 127, 9, 17, 17, 0.07, 9.99, 57.86, 72.19, 25.44
2017/06/16, 18:04:00, 128, 10, 17, 17, 0.07, 6.96, 57.86, 72.19, 25.44
2017/06/16, 18:04:00, 129, 10, 17, 17, 0.07, 7.89, 57.31, 72.19, 25.47
2017/06/16, 18:04:01, 130, 10, 17, 17, 0.07, 7.89, 57.04, 72.06, 25.44
2017/06/16, 18:04:02, 131, 9, 18, 18, 0.07, 9.99, 57.04, 72.06, 25.44
2017/06/16, 18:04:02, 132, 9, 18, 18, 0.07, 8.90, 56.76, 72.06, 25.44
2017/06/16, 18:04:03, 133, 9, 18, 18, 0.07, 7.89, 56.49, 72.12, 25.44
2017/06/16, 18:04:04, 134, 10, 18, 18, 0.07, 7.89, 56.49, 72.12, 25.47
2017/06/16, 18:04:04, 135, 10, 18, 18, 0.07, 8.90, 56.22, 72.19, 25.50
2017/06/16, 18:04:05, 136, 10, 18, 18, 0.07, 7.89, 56.22, 72.06, 25.41
2017/06/16, 18:04:05, 137, 9, 18, 19, 0.07, 8.90, 55.95, 72.19, 25.44
2017/06/16, 18:04:06, 138, 9, 18, 19, 0.07, 7.89, 55.68, 72.25, 25.50
2017/06/16, 18:04:07, 139, 9, 18, 19, 0.07, 6.96, 55.68, 72.19, 25.44
2017/06/16, 18:04:07, 140, 9, 18, 19, 0.07, 7.89, 55.42, 72.31, 25.44
2017/06/16, 18:04:08, 141, 9, 18, 19, 0.07, 7.89, 55.42, 72.31, 25.47
2017/06/16, 18:04:09, 142, 9, 18, 20, 0.07, 7.89, 55.42, 72.19, 25.47
2017/06/16, 18:04:09, 143, 9, 18, 20, 0.07, 6.96, 54.89, 72.25, 25.47
2017/06/16, 18:04:10, 144, 9, 18, 20, 0.07, 6.96, 54.89, 72.25, 25.47
2017/06/16, 18:04:10, 145, 9, 17, 18, 0.07, 6.10, 54.62, 72.25, 25.47
2017/06/16, 18:04:11, 146, 9, 17, 18, 0.07, 7.89, 54.62, 72.31, 25.44
2017/06/16, 18:04:12, 147, 9, 17, 18, 0.07, 6.10, 54.62, 72.31, 25.47
2017/06/16, 18:04:12, 148, 10, 18, 19, 0.07, 6.96, 54.10, 72.19, 25.47
2017/06/16, 18:04:13, 149, 10, 18, 19, 0.07, 6.10, 53.84, 72.31, 25.44
2017/06/16, 18:04:14, 150, 10, 18, 19, 0.07, 7.89, 53.84, 72.37, 25.44
2017/06/16, 18:04:14, 151, 12, 18, 19, 0.07, 6.96, 53.84, 72.25, 25.53
2017/06/16, 18:04:15, 152, 12, 18, 19, 0.07, 7.89, 53.32, 72.31, 25.44
2017/06/16, 18:04:15, 153, 12, 18, 19, 0.07, 8.90, 53.32, 72.25, 25.44
2017/06/16, 18:04:16, 154, 12, 18, 18, 0.07, 8.90, 53.32, 72.25, 25.47
2017/06/16, 18:04:17, 155, 12, 18, 18, 0.07, 7.89, 53.32, 72.25, 25.44
2017/06/16, 18:04:17, 156, 11, 18, 18, 0.07, 7.89, 53.06, 72.37, 25.47
2017/06/16, 18:04:18, 157, 11, 18, 18, 0.07, 6.96, 53.06, 72.31, 25.47
2017/06/16, 18:04:19, 158, 11, 18, 18, 0.07, 7.89, 53.06, 72.37, 25.50
2017/06/16, 18:04:19, 159, 12, 20, 20, 0.07, 7.89, 52.80, 72.31, 25.44
2017/06/16, 18:04:20, 160, 12, 20, 20, 0.07, 6.96, 52.55, 72.25, 25.47
2017/06/16, 18:04:21, 161, 12, 20, 20, 0.07, 6.96, 52.55, 72.37, 25.44
2017/06/16, 18:04:21, 162, 12, 21, 21, 0.08, 7.89, 52.29, 72.31, 25.47
2017/06/16, 18:04:22, 163, 12, 21, 21, 0.08, 6.96, 52.29, 72.31, 25.50
2017/06/16, 18:04:22, 164, 12, 21, 21, 0.08, 6.96, 52.29, 72.37, 25.47
2017/06/16, 18:04:23, 165, 11, 21, 21, 0.08, 7.89, 52.04, 72.25, 25.47
2017/06/16, 18:04:24, 166, 11, 21, 21, 0.08, 7.89, 52.04, 72.31, 25.47
2017/06/16, 18:04:24, 167, 11, 21, 21, 0.08, 6.10, 51.79, 72.37, 25.47
2017/06/16, 18:04:25, 168, 11, 21, 22, 0.08, 7.89, 51.53, 72.37, 25.47
2017/06/16, 18:04:26, 169, 11, 21, 22, 0.08, 6.10, 51.53, 72.31, 25.44
2017/06/16, 18:04:26, 170, 11, 21, 22, 0.08, 8.90, 51.53, 72.25, 25.44
2017/06/16, 18:04:27, 171, 10, 18, 19, 0.08, 6.96, 51.53, 72.37, 25.44
2017/06/16, 18:04:27, 172, 10, 18, 19, 0.08, 7.89, 51.53, 72.31, 25.47
2017/06/16, 18:04:28, 173, 10, 17, 18, 0.08, 6.10, 51.28, 72.19, 25.47
2017/06/16, 18:04:29, 174, 10, 17, 18, 0.08, 5.31, 51.28, 72.12, 25.47
2017/06/16, 18:04:29, 175, 10, 17, 18, 0.08, 8.90, 51.28, 72.25, 25.47
2017/06/16, 18:04:30, 176, 11, 16, 17, 0.08, 6.96, 51.03, 72.25, 25.47
2017/06/16, 18:04:31, 177, 11, 16, 17, 0.08, 6.96, 51.03, 72.31, 25.44
2017/06/16, 18:04:31, 178, 11, 16, 17, 0.08, 6.10, 51.03, 72.25, 25.47
2017/06/16, 18:04:32, 179, 12, 18, 19, 0.08, 6.10, 51.03, 72.31, 25.47
2017/06/16, 18:04:32, 180, 12, 18, 19, 0.08, 7.89, 50.78, 72.37, 25.47
2017/06/16, 18:04:33, 181, 12, 18, 19, 0.08, 7.89, 50.54, 72.19, 25.47
2017/06/16, 18:04:34, 182, 13, 20, 20, 0.08, 6.10, 50.54, 72.19, 25.44
2017/06/16, 18:04:34, 183, 13, 20, 20, 0.08, 7.89, 50.54, 72.12, 25.47
2017/06/16, 18:04:35, 184, 13, 20, 20, 0.08, 7.89, 50.54, 72.25, 25.47
2017/06/16, 18:04:36, 185, 12, 20, 21, 0.08, 6.96, 50.54, 72.12, 25.47
2017/06/16, 18:04:36, 186, 12, 20, 21, 0.08, 7.89, 50.29, 72.12, 25.47
2017/06/16, 18:04:37, 187, 13, 20, 21, 0.08, 7.89, 50.29, 72.31, 25.47
2017/06/16, 18:04:38, 188, 13, 20, 21, 0.08, 6.10, 50.54, 72.19, 25.47
2017/06/16, 18:04:38, 189, 13, 20, 21, 0.08, 6.96, 50.29, 72.12, 25.44
2017/06/16, 18:04:39, 190, 10, 20, 20, 0.08, 6.10, 50.29, 72.19, 25.47
2017/06/16, 18:04:39, 191, 10, 20, 20, 0.08, 6.10, 50.29, 72.19, 25.47
2017/06/16, 18:04:40, 192, 10, 20, 20, 0.08, 6.10, 49.80, 72.19, 25.44
2017/06/16, 18:04:41, 193, 8, 18, 19, 0.08, 6.96, 49.80, 72.19, 25.47
2017/06/16, 18:04:41, 194, 8, 18, 19, 0.08, 5.31, 49.80, 72.25, 25.44
2017/06/16, 18:04:42, 195, 8, 18, 19, 0.08, 6.96, 49.56, 72.12, 25.44
2017/06/16, 18:04:43, 196, 7, 17, 18, 0.08, 7.89, 49.56, 72.19, 25.44
2017/06/16, 18:04:43, 197, 7, 17, 18, 0.08, 6.10, 49.80, 72.25, 25.44
2017/06/16, 18:04:44, 198, 7, 17, 18, 0.08, 6.96, 49.80, 72.19, 25.44
2017/06/16, 18:04:44, 199, 7, 16, 17, 0.08, 7.89, 49.56, 72.19, 25.47
2017/06/16, 18:04:45, 200, 7, 16, 17, 0.08, 6.96, 49.56, 72.00, 25.44
2017/06/16, 18:04:46, 201, 7, 16, 17, 0.08, 5.31, 49.56, 72.19, 25.47
2017/06/16, 18:04:46, 202, 7, 16, 18, 0.08, 5.31, 49.31, 72.12, 25.44
2017/06/16, 18:04:47, 203, 7, 16, 18, 0.08, 6.96, 49.31, 72.12, 25.47
2017/06/16, 18:04:48, 204, 8, 16, 18, 0.08, 6.96, 49.31, 72.12, 25.44
2017/06/16, 18:04:48, 205, 8, 16, 18, 0.08, 6.96, 49.07, 72.12, 25.44
2017/06/16, 18:04:49, 206, 8, 16, 18, 0.08, 5.31, 49.07, 72.12, 25.47
2017/06/16, 18:04:49, 207, 9, 16, 17, 0.08, 6.10, 49.07, 72.06, 25.47
2017/06/16, 18:04:50, 208, 9, 16, 17, 0.08, 5.31, 48.83, 72.12, 25.47
2017/06/16, 18:04:51, 209, 9, 16, 17, 0.08, 5.31, 48.83, 72.12, 25.44
2017/06/16, 18:04:51, 210, 9, 15, 16, 0.08, 6.96, 49.07, 72.19, 25.47
2017/06/16, 18:04:52, 211, 9, 15, 16, 0.08, 6.96, 48.83, 72.12, 25.47
2017/06/16, 18:04:53, 212, 9, 15, 16, 0.08, 6.10, 48.83, 72.06, 25.44
2017/06/16, 18:04:53, 213, 9, 15, 15, 0.08, 6.96, 48.83, 72.12, 25.44
2017/06/16, 18:04:54, 214, 9, 15, 15, 0.08, 6.10, 48.83, 72.12, 25.47
2017/06/16, 18:04:55, 215, 9, 15, 15, 0.08, 4.60, 48.83, 72.12, 25.47
2017/06/16, 18:04:55, 216, 9, 16, 16, 0.08, 6.96, 48.59, 72.00, 25.50
2017/06/16, 18:04:56, 217, 9, 16, 16, 0.08, 5.31, 48.59, 72.06, 25.50
2017/06/16, 18:04:56, 218, 11, 18, 18, 0.08, 6.10, 48.35, 72.06, 25.44
2017/06/16, 18:04:57, 219, 11, 18, 18, 0.08, 6.10, 48.35, 72.12, 25.47
2017/06/16, 18:04:58, 220, 11, 18, 18, 0.08, 6.96, 48.35, 72.12, 25.47
2017/06/16, 18:04:58, 221, 11, 18, 18, 0.08, 6.10, 48.35, 72.06, 25.47
2017/06/16, 18:04:59, 222, 11, 18, 18, 0.08, 6.10, 48.35, 72.12, 25.47
2017/06/16, 18:05:00, 223, 11, 18, 18, 0.08, 6.96, 48.35, 72.00, 25.47
2017/06/16, 18:05:00, 224, 12, 18, 19, 0.08, 6.10, 48.35, 72.06, 25.47
2017/06/16, 18:05:01, 225, 12, 18, 19, 0.08, 6.10, 48.35, 72.00, 25.47
2017/06/16, 18:05:01, 226, 12, 18, 19, 0.08, 5.31, 48.11, 72.06, 25.50
2017/06/16, 18:05:02, 227, 11, 18, 19, 0.08, 6.96, 48.11, 72.06, 25.47
2017/06/16, 18:05:03, 228, 11, 18, 19, 0.08, 6.96, 48.11, 72.06, 25.47
2017/06/16, 18:05:03, 229, 11, 18, 19, 0.08, 5.31, 48.11, 72.00, 25.50
2017/06/16, 18:05:04, 230, 10, 18, 19, 0.08, 5.31, 48.11, 72.06, 25.47
2017/06/16, 18:05:05, 231, 10, 18, 19, 0.08, 6.96, 47.87, 72.12, 25.47
2017/06/16, 18:05:05, 232, 10, 18, 19, 0.08, 4.60, 48.11, 72.06, 25.47
2017/06/16, 18:05:06, 233, 10, 18, 18, 0.08, 6.10, 48.11, 71.94, 25.50
2017/06/16, 18:05:06, 234, 10, 18, 18, 0.09, 7.89, 47.87, 72.06, 25.47
2017/06/16, 18:05:07, 235, 9, 18, 18, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:08, 236, 9, 18, 18, 0.09, 6.96, 47.87, 72.06, 25.44
2017/06/16, 18:05:08, 237, 9, 18, 18, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:09, 238, 8, 17, 17, 0.09, 6.10, 47.87, 72.00, 25.44
2017/06/16, 18:05:10, 239, 8, 17, 17, 0.09, 6.96, 47.87, 72.00, 25.47
2017/06/16, 18:05:10, 240, 8, 17, 17, 0.09, 6.10, 47.64, 72.00, 25.47
2017/06/16, 18:05:11, 241, 9, 18, 20, 0.09, 6.10, 47.64, 72.06, 25.44
2017/06/16, 18:05:12, 242, 9, 18, 20, 0.09, 6.96, 47.64, 72.00, 25.44
2017/06/16, 18:05:12, 243, 9, 18, 20, 0.09, 6.96, 47.64, 71.87, 25.47
2017/06/16, 18:05:13, 244, 8, 18, 20, 0.09, 4.60, 47.64, 71.94, 25.47
2017/06/16, 18:05:13, 245, 8, 18, 20, 0.09, 6.10, 47.64, 72.06, 25.44
2017/06/16, 18:05:14, 246, 8, 18, 20, 0.09, 6.10, 47.87, 72.00, 25.47
2017/06/16, 18:05:15, 247, 8, 18, 20, 0.09, 6.96, 47.87, 71.94, 25.47
2017/06/16, 18:05:15, 248, 8, 18, 20, 0.09, 6.96, 47.64, 72.00, 25.47
2017/06/16, 18:05:16, 249, 9, 18, 19, 0.09, 6.96, 47.64, 72.12, 25.50
2017/06/16, 18:05:17, 250, 9, 18, 19, 0.09, 5.31, 47.64, 72.19, 25.47
2017/06/16, 18:05:17, 251, 9, 18, 19, 0.09, 6.10, 47.64, 72.06, 25.50
2017/06/16, 18:05:18, 252, 8, 18, 18, 0.09, 6.10, 47.64, 72.06, 25.47
2017/06/16, 18:05:18, 253, 8, 18, 18, 0.09, 6.96, 47.40, 72.06, 25.50
2017/06/16, 18:05:19, 254, 8, 18, 18, 0.09, 6.96, 47.17, 72.12, 25.47
2017/06/16, 18:05:20, 255, 10, 18, 19, 0.09, 6.96, 47.17, 72.12, 25.50
2017/06/16, 18:05:20, 256, 10, 18, 19, 0.09, 5.31, 47.40, 72.12, 25.47
2017/06/16, 18:05:21, 257, 10, 18, 19, 0.09, 7.89, 47.40, 71.94, 25.47
2017/06/16, 18:05:22, 258, 9, 18, 21, 0.09, 5.31, 47.17, 72.06, 25.50
2017/06/16, 18:05:22, 259, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:23, 260, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.44
2017/06/16, 18:05:23, 261, 9, 18, 21, 0.09, 6.10, 46.93, 72.00, 25.47
2017/06/16, 18:05:24, 262, 9, 18, 21, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:25, 263, 9, 18, 21, 0.09, 5.31, 47.17, 72.06, 25.50
2017/06/16, 18:05:25, 264, 9, 17, 20, 0.09, 5.31, 47.17, 72.12, 25.47
2017/06/16, 18:05:26, 265, 9, 17, 20, 0.09, 6.10, 47.17, 72.00, 25.47
2017/06/16, 18:05:27, 266, 9, 17, 20, 0.09, 6.10, 47.17, 72.06, 25.47
2017/06/16, 18:05:27, 267, 9, 17, 20, 0.09, 6.10, 46.93, 72.12, 25.47
2017/06/16, 18:05:28, 268, 9, 17, 20, 0.09, 6.10, 46.93, 72.12, 25.47
2017/06/16, 18:05:28, 269, 8, 17, 20, 0.09, 6.96, 46.93, 72.12, 25.47
2017/06/16, 18:05:29, 270, 8, 17, 20, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:30, 271, 8, 17, 20, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:30, 272, 8, 17, 17, 0.09, 6.10, 46.70, 72.06, 25.47
2017/06/16, 18:05:31, 273, 8, 17, 17, 0.09, 6.10, 46.70, 72.12, 25.47
2017/06/16, 18:05:32, 274, 8, 17, 17, 0.09, 6.10, 46.70, 72.06, 25.47
